,Country,Year,Life expectancy,Children out of primary school,Deaths(HIV/AIDS),Incidence(HIV/AIDS),Prevalence(HIV/AIDS),Disability-Adjusted Life Years,Maternal mortality,Child mortality
1532,MDA,2002,67.362,0,158.5528606888447,429.402379724,319.81869464100004,38373.020636921705,43.0,2.53
1533,MDA,2003,67.521,2347,167.27813032028723,523.772303901,343.080813284,38027.99386722195,41.0,2.28
1534,MDA,2004,67.665,3339,191.07659026427825,603.99325721,365.70425458,38024.84283048898,37.0,2.09
1535,MDA,2005,67.82,8887,206.5891762823949,647.432976483,386.622906432,38724.40702782043,39.0,1.96
1536,MDA,2006,68.022,13499,215.5186383870268,655.662492855,415.4509194520001,38159.365598554665,36.0,1.87
1537,MDA,2007,68.302,14487,233.72897743761797,648.850711175,456.456971524,37467.959531475935,36.0,1.8100000000000005
1538,MDA,2008,68.671,13108,232.9512519409361,635.898072584,503.0710346640001,36949.05948524629,35.0,1.7600000000000002
1539,MDA,2009,69.119,13071,212.14972291774708,624.910908378,548.093742667,36888.15707163105,33.0,1.74
1540,MDA,2010,69.616,12754,217.13290599155036,624.309330042,584.386085952,36478.55467558888,34.0,1.72
1541,MDA,2011,70.119,11940,207.17450585313992,634.769863861,618.4617294340001,34404.15450363592,25.0,1.7000000000000002
1542,MDA,2012,70.581,11918,179.83673634150713,649.66222364,659.127343526,33434.63531476304,26.0,1.6800000000000002
1543,MDA,2013,70.968,11690,174.14102121245213,668.747316803,705.4131071420001,32585.39180202877,24.0,1.66
1544,MDA,2014,71.267,11577,187.80031011287025,691.157584616,755.556890465,32837.790397272984,24.0,1.64
1545,MDA,2015,71.478,12615,178.30034239026926,716.24639776,807.992749691,32842.25923822676,23.0,1.62
1546,MNG,1995,61.211,34408,0.5933241805264483,13.2726408871,2.05196486611,59581.85045770609,205.0,8.67
1547,MNG,1996,61.447,28866,1.0931517967835835,12.8423730155,2.5663138084200003,59792.3955227197,199.0,8.23
1548,MNG,1997,61.73,37725,1.8269014241732344,11.3003290036,3.5294797898600003,59286.64466914888,192.0,7.78
1549,MNG,1998,62.063,28938,2.651549556335409,9.33216034698,4.69545256825,58180.87903393143,184.0,7.31
1550,MNG,1999,62.446,24154,3.4708853031447813,7.74828229368,5.775052086700001,57071.47032634876,174.0,6.83
1551,MNG,2000,62.869,18273,4.2562867590497255,7.41546869581,6.470115943330001,56090.63790925803,161.0,6.34
1552,MNG,2001,63.319,14278,4.919600766753053,8.16772440557,6.79219387579,54981.202364877005,147.0,5.86
1553,MNG,2002,63.777,16204,5.420649060844154,9.19027470919,7.06527054206,53772.12173675269,132.0,5.390000000000001
1554,MNG,2003,64.23,31752,5.723897844469342,10.5009355965,7.333418491770001,52646.59909213795,117.0,4.94
1555,MNG,2004,64.671,15524,5.907266520235907,12.1074424491,7.68082582559,51594.55957790897,105.0,4.5200000000000005
1556,MNG,2005,65.103,17214,6.020181898297297,14.014819611,8.179346619870001,50695.35183385768,95.0,4.14
1557,MNG,2006,65.538,5091,6.192008888373819,17.8123454122,9.17607359516,49182.66866093965,86.0,3.78
1558,MNG,2007,65.985,1945,6.544291451182003,24.2845108735,10.8293929277,47554.94535951834,80.0,3.45
1559,MNG,2008,66.447,604,6.990270818738102,31.8972259513,12.884555034,46237.82443887079,74.0,3.14
1560,MNG,2009,66.916,687,7.718196636398616,39.0944354028,15.0895304589,45618.95926046351,68.0,2.8600000000000003
1561,MNG,2010,67.38,1257,8.487590897820713,44.002631914,17.146256164100002,44471.24755436439,63.0,2.6100000000000003
1562,MNG,2011,67.818,1335,9.235116361444478,47.1925542058,19.457062068600003,42957.48139118154,58.0,2.4000000000000004
1563,MNG,2012,68.217,2050,10.352705712982168,50.3969965596,22.6802292087,41607.231875705154,53.0,2.23
1564,MNG,2013,68.566,8849,11.355836250146428,53.5054317249,26.7556826384,40437.43174131044,49.0,2.09
1565,MNG,2014,68.863,9516,12.365623835113716,56.3255386112,31.702470559300004,39392.265647089946,46.0,1.98
1566,MNG,2015,69.111,6397,14.379324813925964,58.6374908638,37.4702706155,38621.57477303141,44.0,1.88
1567,MNE,2003,73.37,0,2.384671392336143,4.10754193277,3.78180853943,27619.947399854827,11.0,1.22
1568,MNE,2005,73.642,0,2.4217024168183814,4.59611216357,4.08092938447,27114.51320900417,9.0,1.06
1569,MNE,2006,73.85,0,2.2772861079779694,4.8332120071,4.262785288420001,26767.93168884736,8.0,0.98
1570,MNE,2007,74.115,1242,1.934164035142764,5.119271425,4.530824255390001,26228.32565339285,8.0,0.8900000000000001
1571,MNE,2008,74.43,1273,1.5992106546593703,5.4212880075,4.8704778933,25797.586116568884,8.0,0.82
1572,MNE,2011,75.505,589,1.4400264658190611,6.00606732367,6.1052338627600005,24568.469880942528,7.0,0.61
1573,MNE,2012,75.823,1027,1.4705206038748082,6.13231507828,6.54570236857,24401.981316825582,8.0,0.55
1574,MNE,2015,76.452,1680,1.4552490257410091,6.46681459132,7.89712446321,24069.81714858796,7.0,0.41
1575,MAR,1990,64.732,1410722,102.62129515947774,418.908311711,168.89953603900005,47597.08577630616,317.0,7.96
1576,MAR,1991,65.251,1722063,126.61678057985272,484.119511767,201.873654941,46578.01811315556,300.0,7.590000000000001
1577,MAR,1992,65.715,1738425,154.51613318865998,558.191118796,239.315972939,45693.97892827589,285.0,7.25
1578,MAR,1993,66.128,1679793,186.3236617012671,640.175733483,280.76164604900003,45035.13554559475,273.0,6.920000000000001
1579,MAR,1994,66.501,1587682,221.72100365721764,728.625511866,325.709100739,44175.12757700301,264.0,6.6000000000000005
1580,MAR,1995,66.846,1475539,260.6549505317697,821.898687809,373.756731702,43889.83865905713,257.0,6.29
1581,MAR,1996,67.175,1373244,302.3606127500115,938.029583722,429.481788401,43166.31382418437,249.0,5.99
1582,MAR,1997,67.508,1294838,347.5995477437243,1083.16840734,495.442255949,42841.1898401447,242.0,5.720000000000001
1583,MAR,1998,67.86,1307153,397.408611392023,1234.09578602,566.658573861,42207.41164837635,235.0,5.45
1584,MAR,1999,68.245,885504,452.5084201126478,1367.11991159,637.835118576,41739.04586272492,228.0,5.210000000000001
1585,MAR,2000,68.684,765766,513.4180709984107,1455.23315692,703.4320744820001,40899.58613113732,221.0,4.98
1586,MAR,2001,69.193,671438,579.4766952049314,1506.14849411,773.737812391,40223.53417667079,214.0,4.7700000000000005
1587,MAR,2002,69.769,574268,650.7402172726471,1544.93600185,857.5678618669999,39636.2853884411,207.0,4.57
1588,MAR,2003,70.399,511100,702.075268835314,1571.61026722,944.854987198,39094.504925793335,201.0,4.39
1589,MAR,2004,71.067,511221,724.0639722776893,1588.4610924,1024.8044573200002,38457.08966580402,196.0,4.21
1590,MAR,2005,71.746,472066,753.5192075860872,1594.48881157,1085.67226493,37687.54972873881,190.0,4.05
1591,MAR,2006,72.403,412310,798.488618308144,1577.15962811,1135.3639872600002,37039.08572851025,185.0,3.89
1592,MAR,2007,73.009,349273,840.0950176522429,1531.93283693,1187.73781266,36326.47858435092,179.0,3.75
1593,MAR,2008,73.546,329062,861.882156460765,1471.58007848,1240.14049276,35920.90915141502,172.0,3.61
1594,MAR,2009,74.003,363630,874.3410192481397,1410.6607764,1290.00098129,35403.67645679057,164.0,3.48
1595,MAR,2010,74.382,242333,891.11548011913,1364.38550556,1334.43029141,34955.894636822806,153.0,3.35
1596,MAR,2011,74.696,205179,926.1204890837416,1330.42155369,1373.43068184,34605.49131522622,144.0,3.23
1597,MAR,2012,74.97,228065,907.5585513889368,1293.53746608,1407.56006397,33850.085073643946,137.0,3.12
1598,MAR,2013,75.227,178992,848.3426000349248,1254.74316074,1436.54988901,33250.34297163691,131.0,3.01
1599,MAR,2014,75.477,203684,778.0617319476041,1215.22075414,1460.37831509,32703.821378585613,126.0,2.9000000000000004
1600,MOZ,1990,45.261,1020915,2845.6896181641137,39154.5841993,8930.78100402,95873.78791273,1390.0,24.77
1601,MOZ,1991,45.647,1063505,4401.54394431265,55051.2759118,14070.5074834,95004.53945148886,1320.0,24.6
1602,MOZ,1992,46.033,1119479,6530.430189178224,70478.5153613,19594.4544813,93958.28079210942,1290.0,24.32
1603,MOZ,1993,46.41,1169625,9284.616384471245,84734.1816365,25466.481936900003,93119.69778892386,1260.0,23.96
1604,MOZ,1994,46.772,1175015,12702.375902101669,97085.4033999,31656.663098900004,92326.170104281,1210.0,23.450000000000003
1605,MOZ,1995,47.123,1151147,16849.79439676482,106742.810223,38137.715901300005,92114.28906028492,1150.0,22.78
1606,MOZ,1998,48.194,1599731,33212.84179861618,130865.184486,63628.9851679,91300.57928794628,1000.0,19.78
1607,MOZ,1999,48.572,1522352,39630.89423784368,137824.470212,72672.2574382,91085.19255654332,956.0,18.65
1608,MOZ,2000,48.946,1435782,46401.84638340809,143358.043856,80566.4300856,91357.35549016784,915.0,17.56
1609,MOZ,2001,49.295,1325554,53313.003951308696,147062.566832,88077.70151330001,90732.26619191335,875.0,16.55
1610,MOZ,2002,49.61,1527412,60247.470496303074,149389.897689,96310.6808963,90815.22502258891,840.0,15.64
1611,MOZ,2004,50.143,1132053,73089.4859258581,152590.087361,112135.328732,90421.63832448574,783.0,14.07
1612,MOZ,2005,50.387,966629,78753.89119921195,155012.497974,118120.993328,90282.26289629148,762.0,13.35
1613,MOZ,2006,50.641,843000,83354.50298684058,158521.119172,123650.128874,89892.23090624558,741.0,12.68
1614,MOZ,2007,50.934,657619,85725.30834960389,162536.948787,130339.541889,89095.1690393664,716.0,11.87
1615,MOZ,2008,51.292,538724,86706.1830992901,166727.171852,137932.258348,87266.93599840801,682.0,11.19
1616,MOZ,2009,51.738,511698,88361.45658632847,170803.044954,146079.505005,86151.23400493595,646.0,10.57
1617,MOZ,2010,52.31,470189,90215.91447355888,174428.179267,154368.184568,85103.6655342502,619.0,10.08
1618,MOZ,2011,53.043,597664,90909.4665024586,176152.503368,162537.29144,83680.13509321424,596.0,9.53
1619,MOZ,2012,53.931,604749,91888.62371550428,175087.923058,170682.24277900002,82387.30678223819,563.0,8.950000000000001
1620,MOZ,2013,54.949,561413,86929.64615104585,171575.478267,178900.366948,79286.97745494456,528.0,8.47
1621,MOZ,2014,56.062,534910,78390.12819159494,165621.737719,187333.240685,75103.26365114884,506.0,7.990000000000001
1622,MOZ,2015,57.206,461026,72606.86751897528,157170.485951,196063.806368,71755.12548810925,489.0,7.51
1623,MMR,2000,60.063,509055,8168.132487537817,33548.8961782,17548.4750732,64466.75220700786,308.0,9.0
1624,MMR,2001,60.377,451023,9647.363431957445,32929.0000536,18932.005973000003,63155.22576804154,297.0,8.76
1625,MMR,2002,60.685,554804,11158.080587446508,30541.7093586,20400.9242742,61800.44157560719,284.0,8.520000000000001
1626,MMR,2003,60.989,467899,12629.963663416982,27236.984266,21786.3752651,60292.84693883911,273.0,8.28
1627,MMR,2004,61.294,544703,13991.531321420553,23915.6172939,22903.5650056,58837.72113630587,261.0,8.03
1628,MMR,2005,61.607,563381,15127.347809698746,21526.9132797,23561.7112032,57003.03010195341,248.0,7.78
1629,MMR,2006,61.938,578790,15935.501710303097,19925.1456769,23718.665385400003,55272.28321282799,237.0,7.52
1630,MMR,2007,62.294,565528,16322.254509087246,18368.5725575,23541.5380413,53361.21179087988,226.0,7.25
1631,MMR,2008,62.678,524682,16326.150174564003,16899.3006685,23094.247066,66726.1722001618,218.0,8.97
1632,MMR,2009,63.089,575412,16150.014037926245,15618.8530786,22505.5061625,49877.61915070357,210.0,6.71
1633,MMR,2010,63.525,574334,15547.097251387377,14626.5055463,21908.9545858,48011.02473278488,205.0,6.440000000000001
1634,MMR,2014,65.378,196697,10117.679802897608,11381.542552,21185.9526059,41940.4608825118,184.0,5.48
1635,NAM,1990,61.608,61297,793.9430511221613,5933.92740594,2208.25289228,56788.34812377479,338.0,7.13
1636,NAM,1992,61.165,55839,1365.4536727473123,9956.36009564,3577.3912336200005,56972.85299006186,330.0,6.7700000000000005
1637,NAM,1994,59.609,52485,2225.5693347461674,13782.3776214,5323.276609330001,59868.38979906018,323.0,6.7
1638,NAM,1995,58.479,50947,2797.1622955621147,15440.2554384,6310.18483739,61168.78137139767,320.0,6.7700000000000005
1639,NAM,1996,57.179,53692,3475.654104601863,17097.4132384,7550.16822326,63630.269789461294,320.0,6.890000000000001
1640,NAM,1997,55.806,50477,4261.795011966591,18886.4522247,9118.46778028,66521.32493861229,324.0,7.040000000000001
1641,NAM,1998,54.462,43996,5143.020068178034,20589.6489298,10806.9839058,69975.20628970573,329.0,7.190000000000001
1642,NAM,1999,53.231,42206,6092.793500094448,21968.5275806,12379.8997861,73411.29184886056,341.0,7.340000000000001
1643,NAM,2000,52.192,36328,7099.482641467248,22779.0586964,13576.4178483,77246.79629704672,352.0,7.46
1644,NAM,2001,51.399,30111,8123.64977430576,22630.9409666,14580.6273822,79365.19585022843,367.0,7.52
1645,NAM,2002,50.862,22815,9146.918746071608,21544.5752141,15694.4701142,82193.18003536914,379.0,7.550000000000001
1646,NAM,2003,50.589,21958,10116.692687881989,19925.9091686,16796.2214812,84015.79165575377,387.0,7.53
1647,NAM,2004,50.6,30058,10915.045905336654,18225.0359759,17758.5297482,84843.41275165445,391.0,7.420000000000001
1648,NAM,2005,50.931,29584,11328.893770342846,16927.7264872,18447.7041472,84078.07009231599,390.0,7.1000000000000005
1649,NAM,2006,51.609,39462,11277.41699715822,15812.1401679,18839.3330407,81518.38756712187,371.0,6.7
1650,NAM,2007,52.593,29763,10703.592320637948,14457.9654946,19058.6367051,77343.53511191117,344.0,6.370000000000001
1651,NAM,2008,53.817,30748,9770.636633201924,13077.1571059,19184.3877931,72543.75691027101,331.0,6.09
1652,NAM,2009,55.207,28187,9115.605317507752,11899.5858779,19295.0270285,68707.89883450071,321.0,5.86
1653,NAM,2010,56.665,24953,8170.987618950783,11172.2071937,19478.9307611,63984.20993984094,319.0,5.6000000000000005
1654,NAM,2012,59.387,12748,5861.509012616078,10373.0743764,20028.919379500003,54562.46711654156,299.0,5.34
1655,NAM,2013,60.513,4095,5064.996165195818,10029.1294399,20333.6321535,51291.15259185835,283.0,5.0600000000000005
1656,NPL,1999,61.6,1058356,279.6752319393788,5248.3913556,1154.38459849,50195.694102098445,570.0,8.66
1657,NPL,2000,62.288,882973,471.0154131718241,5984.2546231,1521.04375836,48444.32849975619,548.0,8.17
1658,NPL,2003,64.165,688699,1385.633855038361,6448.11513966,3179.3033792700003,44594.17299817855,482.0,6.870000000000001
1659,NPL,2004,64.729,677338,1774.306594654779,6452.40901156,3715.39267976,43927.5721731642,461.0,6.5
1660,NPL,2011,68.028,22049,3314.3518975712987,3703.17714451,4697.924408620001,38528.86887902786,328.0,4.46
1661,NPL,2012,68.426,2895,3296.3891732116003,3411.0695388,4684.9981376000005,37830.67205133624,308.0,4.23
1662,NPL,2014,69.168,30866,3076.3001196964487,2853.7550938,4536.10887669,36529.65248468844,275.0,3.8
1663,NPL,2015,69.515,49866,2925.000271606772,2607.11145384,4398.13559365,37759.74865940872,258.0,3.61
1664,NLD,1990,76.993,43941,308.70230531295545,557.606468373,996.790154428,23845.55376245566,12.0,0.8300000000000001
1665,NLD,1991,77.098,51680,339.3477554350583,610.993917505,1060.0551775,23613.388922124508,12.0,0.8
1666,NLD,1992,77.202,62402,458.28096570451993,666.219066877,1102.08654047,23450.04887641636,12.0,0.77
1667,NLD,1993,77.308,69851,490.5778256728123,723.844267641,1127.99152387,23619.45150348411,12.0,0.7400000000000001
1668,NLD,1994,77.416,11358,504.8032143319908,783.067997087,1140.48667427,23197.78410829427,13.0,0.71
1669,NLD,1995,77.528,8793,501.6851167546413,843.0,1142.64923088,23018.21702264208,13.0,0.6900000000000001
1670,NLD,1996,77.642,6893,380.5880796537752,915.465039734,1157.88071251,23009.85938912232,13.0,0.67
1671,NLD,1997,77.762,3825,224.68839668853445,1005.09168916,1198.63927332,22616.627830511727,13.0,0.66
1672,NZL,1990,75.36,1457,56.81871297754869,57.4204348569,140.045633652,27563.98242097506,18.0,1.12
1673,NZL,1991,75.725,3143,65.64983192912794,65.7133674864,146.806542739,26926.057602935023,17.0,1.05
1674,NZL,1992,76.082,7701,63.00781602915369,73.9927116731,151.597891919,26685.29213972165,16.0,1.0
1675,NZL,1994,76.716,9432,57.77867124287472,89.1076085473,156.07148715000002,25842.21999777524,14.0,0.91
1676,NZL,1995,76.989,5060,39.37048913161006,95.2911913229,155.95179325900003,25926.922915219468,15.0,0.87
1677,NZL,1996,77.244,3547,41.652059504796426,101.243147665,157.279549515,25663.57915209975,15.0,0.8400000000000001
1678,NZL,1997,77.497,852,37.69280528879214,107.694910028,162.225797478,25204.393590792806,14.0,0.81
1679,NZL,2013,81.402,5665,12.407350999989884,192.116089243,373.276978131,20740.495557014583,12.0,0.5900000000000001
1680,NZL,2014,81.561,7232,17.765106433079335,191.423129938,389.048929308,20750.115613503924,11.0,0.5700000000000001
1681,NZL,2015,81.713,6658,7.46325062843828,190.138901059,405.218586882,20500.57684295636,11.0,0.5599999999999999
1682,NIC,1990,64.293,244801,18.213450279220314,55.7723321832,25.458406104700003,36584.99148076897,173.0,6.75
1683,NIC,1991,65.011,231722,20.54101953259049,70.8652897661,28.757987653300003,36304.8247061216,200.0,6.470000000000001
1684,NIC,1992,65.683,210707,22.86825639980629,89.3816874645,34.1353387945,35426.26354933611,188.0,6.18
1685,NIC,1993,66.297,207712,25.534512284720243,111.184487246,41.3754917278,34838.23141685935,204.0,5.890000000000001
1686,NIC,1994,66.849,201965,28.655373683372783,136.024085079,50.199797849300005,33940.16565867689,199.0,5.6000000000000005
1687,NIC,1995,67.344,215930,32.43360308006284,163.558621538,60.2743481687,33541.99221498891,212.0,5.32
1688,NIC,1996,67.798,220418,37.27289940819116,197.917653073,74.24855777970001,32803.90195592079,220.0,5.04
1689,NIC,1999,69.1,143233,63.20545312868492,338.700580835,142.590956891,30131.416153754664,205.0,4.2700000000000005
1690,NIC,2000,69.527,119827,76.38940444311284,383.940098297,166.948639632,29358.302970205776,202.0,4.04
1691,NIC,2001,69.934,89155,92.23787664509828,425.902821138,192.635880576,29006.74046664237,215.0,3.83
1692,NIC,2002,70.308,33701,110.58060100653574,469.891631097,222.886407997,28681.96009946789,204.0,3.64
1693,NIC,2004,70.933,6435,151.74977242791047,573.012863143,292.67499255,27848.883902881767,189.0,3.29
1694,NIC,2005,71.195,4878,170.1238990627598,637.703575677,329.675996254,27517.51995167219,190.0,3.14
1695,NIC,2006,71.436,18666,181.5762288548198,747.313169666,379.653773369,26572.358464634184,164.0,2.9800000000000004
1696,NIC,2007,71.673,20412,194.3346153094893,914.372642417,450.696286124,26212.391967810618,171.0,2.84
1697,NIC,2008,71.915,14425,211.6194914165203,1105.18653098,534.905683487,25695.445593893877,167.0,2.7
1698,NIC,2010,72.428,28180,269.89983705690867,1404.97952086,706.460894202,24694.86837369764,166.0,2.4600000000000004
1699,NER,1990,43.538,1014531,199.28851594264677,2576.68080106,595.613324693,108753.89303835908,873.0,32.89
1700,NER,1991,44.103,1038252,303.3448629023283,4109.06639258,1023.12547547,106815.21389844466,858.0,32.230000000000004
1701,NER,1992,44.703,1098159,447.1295097402558,5564.90086367,1479.75039067,105186.43335573406,848.0,31.380000000000003
1702,NER,1997,47.97,1223683,2064.41960979421,9207.7152553,4340.84580554,93076.81460946478,818.0,25.430000000000003
1703,NER,1998,48.627,1256793,2554.619756461065,9288.19306023,5140.21857676,90551.91685221002,811.0,24.450000000000003
1704,NER,1999,49.279,1273456,3059.533519065042,9232.91204374,5858.54031644,88227.67255371048,805.0,23.53
1705,NER,2000,49.928,1309278,3569.351339678425,9057.2663654,6349.561815290001,86299.67390106118,794.0,22.65
