country,year,adj_enrollment,out_school_percentage,out_school,first_grade_percentage,overage_percentage,grade_5_percentage,last_grade,completion_rate,pupils,repeater_percentage,enrollment_gross_percentage,enrollment_net_percentage
RWA,2018,95.28152,4.32010984420776,81300.0,127.06357,24.85824,76.648681640625,66.6171722412109,86.5463485717773,2503705.0,13.58886,133.041549682617,94.78978
RWA,2019,,6.34215021133423,121348.0,,,,,97.4003295898438,2512465.0,,131.311874389648,
RWA,2020,,,,,,,,,,,,
SAS,2000,,21.0529899597168,34616812.0,119.0985,,59.0274137565674,60.9084281921387,69.0249404907227,149388560.0,4.8459,90.8539810180664,75.39169
SAS,2001,,20.9874992370605,34722008.0,117.5339,,61.8480657534086,62.8949890136719,69.7045288085938,149855984.0,4.43272,90.5794982910156,75.38968
SAS,2002,,20.2476005554199,33761652.0,115.3652,,,64.2496337890625,72.4969635009766,153778368.0,4.40733,92.2242736816406,75.97041
SAS,2003,,16.0381698608398,26969120.0,122.3535,,,65.5905380249023,75.8784866333008,166070816.0,4.34591,98.7600936889648,79.97745
SAS,2004,,13.3164901733398,22568540.0,122.9791,,,66.8258590698242,78.1647109985352,171071744.0,4.4797,100.940299987793,82.30155
SAS,2005,,11.4170904159546,19489422.0,123.3275,,,65.9829025268555,80.5252380371094,175274208.0,4.61901,102.677337646484,83.98378
SAS,2006,,10.5438604354858,18116068.0,123.8751,,,67.7574310302734,82.3926620483398,178691360.0,4.56297,104.001403808594,85.18058
SAS,2007,,8.60764026641846,14891376.0,120.4301,,,69.5397262573242,84.3441619873047,183044224.0,4.87562,105.804748535156,86.98178
SAS,2008,,8.72288036346436,15182384.0,119.1806,,,71.1648330688477,86.17822265625,184673552.0,4.80855,106.102256774902,86.66069
SAS,2009,,9.55426025390625,16713165.0,110.9451,,,72.4834594726563,87.6854705810547,184876320.0,5.17097,105.686500549316,86.5986
SAS,2010,,9.05090045928955,15894082.0,115.3224,,,72.4960327148438,87.3896026611328,186210608.0,5.46281,106.037750244141,86.79966
SAS,2011,,9.74090003967285,17148412.0,110.2376,,,74.6390228271484,86.9590377807617,186360480.0,5.51213,105.85929107666,85.88894
SAS,2012,,8.81303024291992,15556466.0,108.8222,,,75.9648513793945,89.0160369873047,188740960.0,3.56547,106.925323486328,86.73428
SAS,2013,,7.7101001739502,13640044.0,107.0514,,81.2760106938534,79.3755187988281,90.6337738037109,189900768.0,3.00725,107.342308044434,87.08056
SAS,2014,,9.18778038024902,16278605.0,103.941,,92.8292046931924,85.6172180175781,92.0910873413086,187683056.0,2.26549,105.929931640625,87.73493
SAS,2015,,9.8137903213501,17392756.0,104.5813,,88.0179737105177,85.5801467895508,92.4626007080078,188484672.0,1.69623,106.351707458496,87.46799
SAS,2016,91.62522,9.29533958435059,16452460.0,106.213,,87.5790674389803,80.3685989379883,91.8988037109375,197232624.0,1.45763,111.432830810547,87.87303
SAS,2017,91.36517,9.35221004486084,16525660.0,102.9557,,,84.8625793457031,91.2668991088867,194537232.0,1.38304,110.092666625977,87.60735
SAS,2018,91.67923,8.86493015289307,15591971.0,105.2003,,83.0365366761801,80.7470932006836,90.0479278564453,175117136.0,1.29332,99.5641021728516,87.76227
SAS,2019,,8.58006954193115,14971565.0,,,,88.9679107666016,90.2199096679688,173718400.0,,99.5564880371094,
SAS,2020,,8.82431030273438,,,,,,92.2426300048828,,,,
SAU,2000,,,,,,,,,,,,
SAU,2001,,,,,,,,,,,,
SAU,2002,,,,,,,,,,,,
SAU,2003,,,,,,,,,,,,
SAU,2004,,,,,,,,,,,,
SAU,2005,,,,96.10774,,,,86.1054916381836,3097604.0,5.05568,95.7017135620117,
SAU,2006,,,,,,,,,,,,
SAU,2007,,,,102.9942,,93.8825531005859,93.2662734985352,93.2617034912109,3173807.0,3.19786,100.43782043457,
SAU,2008,,,,106.33321,,,,96.9141235351563,3211387.0,3.31031,102.71981048584,
SAU,2009,,8.14393043518066,253278.0,107.89546,12.70071,,,,3255243.0,,104.669418334961,91.37566
SAU,2010,97.13673,2.86327004432678,89185.0,108.55401,8.92265,,,,3321066.0,,106.622428894043,97.10889
SAU,2011,97.12834,2.87165999412537,90164.0,105.77189,8.92738,98.9559936523438,98.6877212524414,101.652786254883,3347680.0,1.98406,106.621383666992,97.10289
SAU,2012,99.85199,0.14801000058651,4621.0,107.83539,9.07851,,,107.159812927246,3436259.0,1.43627,110.06095123291,99.75876
SAU,2013,97.8325,2.16750001907349,67693.0,113.1942,10.61962,92.6132278442383,,110.964279174805,3635779.0,1.38265,116.416076660156,97.73502
SAU,2014,,,,118.23247,11.31433,,,,3737083.0,0.96491,119.032669067383,
SAU,2015,97.37547,0.697149991989136,22068.0,106.01761,10.59256,,,,3494490.0,1.17897,110.393020629883,97.28258
SAU,2016,97.54549,1.84649002552032,58970.0,103.22267,7.28875,,,,3357365.0,1.22627,105.127059936523,96.5955
SAU,2017,95.77996,,,96.45389,3.92919,,,103.334739685059,3230001.0,1.37092,99.458122253418,95.18623
SAU,2018,95.10772,,,91.50667,4.39658,,,96.7060623168945,3298788.0,1.22919,99.7698974609375,94.5456
SAU,2019,,,,,,88.6191177368164,88.3338165283203,96.2288131713867,3390589.0,,100.712738037109,
SAU,2020,,5.17592000961304,177254.0,,,,,99.3273086547852,3432102.0,,100.219467163086,
SDN,2000,,,,,,,,,,,,
SDN,2001,,,,,,,,,2687746.0,,59.7364616394043,
SDN,2002,,,,,,,,,2771373.0,,59.8157691955566,
SDN,2003,,,,,,,,,2912529.0,,61.095401763916,
SDN,2004,,,,,,,,,3046699.0,,62.2217216491699,
SDN,2005,,,,,,,,,3176816.0,,63.3387184143066,
SDN,2006,,,,,,,,,3472215.0,,67.7927474975586,
SDN,2007,,,,,,,,,3527613.0,,67.2932510375977,
SDN,2008,,,,,,,,,3906743.0,,72.8198013305664,
SDN,2009,,,,,,79.6511993408203,75.8235321044922,,3970740.0,,72.3495178222656,
SDN,2010,,,,72.84535,,,,61.1194801330566,4024296.0,4.25182,71.7259826660156,
SDN,2011,58.74802,41.2519798278809,2363794.0,,12.46169,86.8442535400391,79.8657531738281,,3981129.0,,69.47705078125,58.74802
SDN,2012,55.15486,44.8451385498047,2621101.0,77.19838,,86.7898178100586,79.4307327270508,57.5498313903809,4142967.0,3.52636,70.8831634521484,55.15486
SDN,2013,56.05531,43.9446907043457,2618997.0,78.32046,19.16729,81.3414688110352,73.4452209472656,58.0936698913574,4291916.0,3.28622,72.0149383544922,56.05531
SDN,2014,56.31639,43.6836090087891,2652400.0,78.85676,19.07737,83.1076889038086,76.391487121582,58.2490386962891,4387973.0,3.65499,72.2675628662109,56.31639
SDN,2015,56.97478,43.025218963623,2657780.0,81.16541,19.1134,89.7534866333008,83.8706588745117,59.243049621582,4518417.0,3.47549,73.1459732055664,56.97478
SDN,2016,59.17542,40.8245811462402,2561223.0,84.2102,19.04731,82.8294830322266,75.1861190795898,59.8370780944824,4762222.0,3.80982,75.9073715209961,59.17542
SDN,2017,61.69883,38.3011703491211,2443016.0,86.04952,17.90049,89.0898513793945,84.5966033935547,61.6876411437988,4899664.0,2.55224,76.8160629272461,60.00534
SDN,2018,,32.8675994873047,2130650.0,,,,,64.0855026245117,5118140.0,,78.9529037475586,
SDN,2019,,,,,,,,,,,,
SDN,2020,,,,,,,,,,,,
SEN,2000,58.84139,41.1586112976074,658239.0,86.63748,11.83999,72.3397064208984,62.887020111084,39.0335006713867,1107712.0,13.61708,69.263427734375,58.41913
SEN,2001,,,,78.79756,,67.5143203735352,59.1616287231445,43.6510696411133,1159721.0,13.91266,71.2180404663086,
SEN,2002,,,,82.03745,,80.0444030761719,71.4628829956055,46.3362083435059,1197081.0,13.64502,72.1702728271484,
SEN,2003,65.72499,34.2750091552734,580082.0,88.86949,9.46109,78.2025604248047,72.2114334106445,46.4281692504883,1287093.0,13.77437,76.0498199462891,65.22677
SEN,2004,63.68501,36.3149909973145,642783.0,90.56189,18.0361,73.022216796875,63.748291015625,47.3970718383789,1382749.0,12.94277,78.120491027832,63.67749
SEN,2005,64.73382,35.2661781311035,637148.0,90.99569,18.26615,65.0515289306641,53.488941192627,52.241569519043,1444163.0,11.85524,79.9345016479492,64.73078
SEN,2006,67.71381,32.286190032959,594493.0,95.93803,15.93897,,,49.1988983154297,1473464.0,10.63467,80.0220336914063,66.88066
SEN,2007,70.19788,29.8021202087402,560734.0,99.34232,16.26533,70.9370574951172,58.4184188842773,50.5667495727539,1572178.0,10.63467,83.5587463378906,69.34496
SEN,2008,71.15573,28.8442707061768,555123.0,98.57184,15.81027,69.8311004638672,57.5973281860352,57.4799118041992,1618303.0,7.68305,84.0872573852539,70.19467
SEN,2009,70.99994,28.5254993438721,561905.0,97.97618,15.24853,73.6738510131836,59.5713195800781,57.8951110839844,1652585.0,7.49595,83.8946304321289,70.56057
SEN,2010,72.03371,27.4270401000977,553211.0,99.8516,14.18319,71.760986328125,59.1951293945313,57.1740608215332,1695007.0,6.25785,84.0348815917969,71.57491
SEN,2011,72.72349,26.6357898712158,550287.0,101.03432,12.58854,73.2790679931641,61.3669090270996,60.6498794555664,1797147.0,2.99014,86.9881286621094,72.23795
SEN,2012,75.88096,23.7407302856445,503229.0,100.67286,10.54989,69.5723037719727,57.4079513549805,60.1409111022949,1839982.0,3.42277,86.8044586181641,74.27161
SEN,2013,74.79015,24.7900505065918,540858.0,96.39221,8.09428,77.6841888427734,65.5232162475586,60.6839485168457,1845649.0,2.79379,84.5947265625,73.18084
SEN,2014,75.526,24.05784034729,541676.0,99.30308,10.60691,71.9269027709961,58.1751708984375,61.3224983215332,1926736.125,2.87852,85.5735015869141,73.74412
SEN,2015,75.44459,24.2223091125488,563931.0,97.72475,7.56827,,,59.6601486206055,1977388.0,2.72686,84.9339828491211,73.84804
SEN,2016,73.53294,,,97.63252,11.30558,,,,,3.70608,,73.53294
SEN,2017,76.46058,,,98.88357,10.4256,,,,,1.40761,,75.3821
SEN,2018,,,,94.74565,,,,,,3.58786,,
SEN,2019,,25.7446708679199,681296.0,,,84.5535430908203,69.3999099731445,61.2020111083984,2171967.0,,82.0738525390625,
SEN,2020,,24.6449794769287,670978.0,,,,,60.5410499572754,2259988.0,,83.0092086791992,
SGP,2000,,,,,,,,,,,,
SGP,2001,,,,,,,,,,,,
SGP,2002,,,,,,,,,,,,
SGP,2003,,,,,,,,,,,,
SGP,2004,,,,,,,,,,,,
SGP,2005,,,,,,,,,,,,
SGP,2006,,,,,,,,,,,,
SGP,2007,,,,,1.65327,,,,301101.0,0.3454,,
SGP,2008,,,,,1.77976,99.3373565673828,98.6768417358398,,299704.0,0.30964,,
SGP,2009,,,,,2.02986,,,,294602.0,0.39375,,
SGP,2010,,,,,,,,,,,,
SGP,2011,,,,,,,,,,,,
SGP,2012,,,,,,,,,,,,
SGP,2013,,,,,,,,,,,,
SGP,2014,,,,,,,,,,,,
SGP,2015,,,,,,,,,,,,
SGP,2016,99.98961,0.0103900004178286,24.0,102.56349,0.53853,99.3924407958984,99.1403884887695,99.7892684936523,236943.0,0.16249,100.773208618164,99.69504
SGP,2017,99.96919,0.0308100003749132,72.0,101.05307,0.53014,99.7114562988281,99.3929214477539,99.2582397460938,234653.0,0.15683,100.626953125,99.66959
SGP,2018,,0.204339995980263,476.0,,,99.6050262451172,99.4867172241211,99.9218292236328,233553.0,,100.261871337891,
SGP,2019,,0.101080000400543,236.0,,,,,98.0779495239258,234947.0,,100.692581176758,
SGP,2020,,,,,,,,,,,,
SLB,2000,,,,,,,,,57364.0,,86.2889022827148,
SLB,2001,,,,,,,,,,,,
SLB,2002,,,,,,,,,66480.0,,94.8224182128906,
SLB,2003,,,,,,,,,,,,
SLB,2004,,,,,,,,,,,,
SLB,2005,75.41847,24.5815296173096,18342.0,,23.88455,,,,75082.0,,100.623176574707,75.38095
SLB,2006,80.43241,19.567590713501,14861.0,,23.61592,,,,80649.0,,106.191162109375,79.90177
SLB,2007,80.6085,19.3915004730225,15048.0,,23.65797,,,,83232.0,,107.25634765625,80.5969
SLB,2008,,,,,,,,,,,,
SLB,2009,,,,,,,,,,,,
SLB,2010,,,,124.08474,,83.1564331054688,75.165283203125,84.8924713134766,95379.0,7.24059,114.656143188477,
SLB,2011,,,,119.78074,,72.4555130004883,63.3658790588379,85.5543899536133,98066.0,8.14655,115.626136779785,
SLB,2012,,,,118.12422,,83.8988571166992,74.8889083862305,85.0746307373047,97547.0,8.1899,112.803703308105,
SLB,2013,70.554,0.408360004425049,360.0,122.10717,36.83656,80.6019821166992,71.4596405029297,85.7193984985352,100517.0,7.06846,114.007507324219,70.554
SLB,2014,70.22557,0.54747998714447,492.0,,36.9814,78.7135467529297,72.6599731445313,86.5497894287109,101981.0,7.09936,113.429428100586,70.22557
SLB,2015,70.59233,0.0743400007486343,68.0,,36.71284,86.7810897827148,80.9732971191406,88.0591888427734,104236.0,9.4027,113.593856811523,70.59233
SLB,2016,,,,113.46592,36.67528,78.5360412597656,69.8715209960938,88.32666015625,107203.0,8.86169,114.374267578125,72.40265
SLB,2017,,,,115.34774,36.32514,67.8399810791016,58.2922286987305,87.9954681396484,108396.0,6.79914,112.623901367188,69.52108
SLB,2018,67.47257,4.38313007354736,4351.0,108.00289,36.45901,82.3749694824219,74.8163604736328,86.7856674194336,105428.0,5.7812,106.206489562988,67.47257
SLB,2019,,6.64770984649658,6828.0,,,,,85.6941986083984,107118.0,,104.289657592773,
SLB,2020,,,,,,,,,,,,
SLE,2000,,,,,,,,,442915.0,,59.553279876709,
SLE,2001,,,,,,,,,554308.0,,72.8727493286133,
SLE,2002,,,,,,,,,,,,
SLE,2003,,,,,,,,,,,,
SLE,2004,,,,,,,,,,,,
SLE,2005,,,,,,,,,,,,
SLE,2006,,,,,,,,,,,,
SLE,2007,,,,,,,,74.2732162475586,,9.94278,,
SLE,2008,,,,,,,,,,,,
SLE,2009,,,,,,,,,,,,
SLE,2010,,,,,,,,,,,,
SLE,2011,,,,116.03094,,,,67.8610534667969,1194503.0,15.64709,113.781051635742,
SLE,2012,95.90938,4.07004976272583,43719.0,142.68056,13.08699,59.6502304077148,47.7517204284668,64.1604232788086,1252343.0,14.07242,116.587577819824,94.57197
SLE,2013,,0.225150004029274,2476.0,147.88524,8.72003,,,62.9757995605469,1299812.0,13.74022,118.206100463867,96.37658
SLE,2014,,,,,,,,,,,,
SLE,2015,97.7963,1.64328002929688,19253.0,151.84925,12.39352,60.046028137207,51.0940589904785,59.7902603149414,1360243.0,13.3732,116.099128723145,95.11907
SLE,2016,98.96839,0.510999977588654,6104.0,165.15658,9.75764,59.0355796813965,47.0288581848145,68.3324890136719,1412524.0,5.86047,118.246780395508,98.11179
SLE,2017,,,,176.55061,8.61427,27.9178695678711,24.1634502410889,70.192756652832,1486939.0,6.19393,124.476287841797,
SLE,2018,,,,171.84957,0.19047,,,81.7853393554688,1369738.0,1.48204,112.754570007324,
SLE,2019,,,,,,49.0715713500977,39.9051208496094,83.2102737426758,1770368.0,,143.725173950195,
SLE,2020,,,,,,,,87.1900863647461,1759773.0,,141.325317382813,
SLV,2000,90.9739,7.4008002281189,62638.0,134.41403,17.19049,67.0335006713867,64.0829010009766,91.0466613769531,949077.0,6.65489,112.135269165039,89.19182
SLV,2001,91.42963,6.61182022094727,56806.0,131.77574,17.19053,68.8801498413086,65.2673034667969,89.8007202148438,967748.0,6.46997,112.639122009277,89.5926
SLV,2002,93.12007,4.83080005645752,42074.0,135.74081,16.15864,74.4727172851563,71.2988510131836,88.4902877807617,987676.0,6.96696,113.401756286621,91.13224
SLV,2003,93.12703,4.34265995025635,38209.0,135.82495,16.53039,,,87.8571166992188,1016098.0,6.71943,115.484970092773,93.11135
SLV,2004,,,,138.47946,,,,,1045485.0,,118.171020507813,
SLV,2005,96.56531,,,135.3088,16.17815,72.0872192382813,67.2933197021484,89.139762878418,1045484.0,6.41416,118.206848144531,94.36592
SLV,2006,96.49188,,,126.21956,15.99401,73.6630706787109,68.8552932739258,88.9868698120117,1035100.0,7.54101,117.682640075684,94.78403
SLV,2007,95.83065,,,119.15907,19.42065,79.7853622436523,75.7051010131836,93.2692489624023,1075041.0,6.64812,123.495819091797,94.15772
SLV,2008,95.95292,,,117.82565,16.33063,80.2475967407227,76.0834121704102,94.7315826416016,993795.0,6.10418,115.92366027832,94.4002
SLV,2009,96.00262,,,114.92899,16.30805,89.3638000488281,86.4721374511719,97.462158203125,963524.0,5.2006,114.748817443848,94.37584
SLV,2010,96.08011,,,111.09273,16.68412,87.3174514770508,84.0183563232422,99.7349014282227,939726.0,5.73422,114.972991943359,94.46109
SLV,2011,95.56687,,,106.83158,16.51328,87.0142211914063,83.9148406982422,103.335006713867,900681.0,5.76486,114.162567138672,94.08134
SLV,2012,94.50516,,,105.37534,16.01488,87.3637924194336,83.7892837524414,103.404113769531,858864.0,6.36178,112.388801574707,93.22315
SLV,2013,91.64358,,,101.18937,16.469,85.9973068237305,82.6399230957031,101.834938049316,817275.0,6.78741,109.691329956055,90.57777
SLV,2014,89.15295,6.84120988845825,50020.0,99.02327,16.03463,82.5175170898438,78.1398468017578,100.104339599609,777043.0,6.05582,106.275810241699,88.23495
SLV,2015,86.61827,8.97465038299561,64815.0,101.00341,15.5062,82.5127029418945,78.0433197021484,96.2683792114258,741394.0,5.63361,102.657569885254,85.79246
SLV,2016,85.17199,10.4213600158691,74263.0,100.59583,14.46901,78.8279037475586,74.286491394043,92.9791793823242,711182.0,4.63183,99.8004531860352,84.4549
SLV,2017,80.96574,14.5668601989746,102738.0,97.57618,14.54293,86.5487823486328,83.2689971923828,90.3703308105469,678137.0,3.21713,96.1506423950195,80.23355
SLV,2018,81.60033,13.6996698379517,95746.0,96.58226,13.19718,,,86.6076965332031,662740.0,3.78063,94.8271102905273,80.99537
SLV,2019,,15.7879104614258,109486.0,,,,,,626300.0,,90.312629699707,
SLV,2020,,,,,,,,,,,,
SMR,2000,85.05826,,,82.63666,0.64051,,,,1249.0,0.0,,85.05826
SMR,2001,,,,,,,,,,,,
SMR,2002,,,,,,,,,,,,
SMR,2003,,,,,,,,,,,,
SMR,2004,93.89214,,,105.22648,0.0,,,,1445.0,0.0,,93.89214
SMR,2005,,,,,,,,,,,,
SMR,2006,,,,,,,,,,,,
SMR,2007,,,,,,,,,,,,
SMR,2008,,,,125.37313,0.25429,93.5644912719727,93.5644912719727,,1573.0,0.0,,
SMR,2009,,,,106.83453,0.31888,,,,1568.0,0.0,,
SMR,2010,,,,104.84429,0.31706,71.6864013671875,,,1577.0,0.0,,
SMR,2011,,,,102.68456,0.38388,96.2455902099609,96.2455902099609,,1563.0,0.0,,
SMR,2012,,,,101.65563,0.50826,,,,1574.0,0.0,,
SMR,2013,,,,,,,,,,,,
SMR,2014,,,,,,,,,,,,
SMR,2015,,,,,,,,,,,,
SMR,2016,,,,,,,,,,,,
SMR,2017,,,,,,,,,,,,
SMR,2018,,,,102.51572,,98.1872711181641,98.1872711181641,87.8628005981445,1698.0,0.0,97.1951904296875,
SMR,2019,,3.66044998168945,62.0,,,97.9173278808594,97.9173278808594,102.890167236328,1653.0,,97.3498229980469,
SMR,2020,,3.72372007369995,62.0,,,,,90.243896484375,1603.0,,96.2762832641602,
SOM,2000,,,,,,,,,,,,
SOM,2001,,,,,,,,,,,,
SOM,2002,,,,,,,,,,,,
SOM,2003,,,,,,,,,,,,
SOM,2004,,,,,,,,,,,,
SOM,2005,,,,,,,,,,,,
SOM,2006,,,,,,,,,,,,
SOM,2007,,,,,,,,,457132.0,,23.3635406494141,
SOM,2008,,,,,,,,,,,,
SOM,2009,,,,,,,,,,,,
SOM,2010,,,,,,,,,,,,
SOM,2011,,,,,,,,,,,,
SOM,2012,,,,,,,,,,,,
SOM,2013,,,,,,,,,,,,
SOM,2014,,,,,,,,,,,,
SOM,2015,,,,,,,,,,,,
SOM,2016,,,,,,,,,,,,
SOM,2017,,,,,,,,,,,,
SOM,2018,,,,,,,,,,,,
SOM,2019,,,,,,,,,,,,
SOM,2020,,,,,,,,,,,,
SRB,2000,,,,,,,,,350819.0,,103.58666229248,
SRB,2001,,,,,,,,,344346.0,,102.520851135254,
SRB,2002,,,,,,,,,338950.0,,102.119522094727,
SRB,2003,,,,,,,,,332730.0,,101.065238952637,
SRB,2004,,,,,,,,,329234.0,,101.55493927002,
SRB,2005,99.70359,0.296409994363785,937.0,,0.0,,,,324913.0,,102.747093200684,99.70359
SRB,2006,99.86248,0.137520000338554,422.0,,0.0,,97.6623992919922,,312514.0,,101.839546203613,99.86248
SRB,2007,98.92292,1.0770800113678,3174.0,98.31057,0.80016,,98.3616714477539,100.519790649414,297816.0,0.61615,101.062149047852,98.34468
SRB,2008,98.55264,1.44736003875732,4168.0,100.90431,0.76574,,98.1091918945313,104.383201599121,289785.0,0.62184,100.629577636719,96.99485
SRB,2009,96.54704,3.45296001434326,9982.0,94.89672,0.869,,98.5626678466797,96.4152374267578,282395.0,0.65015,97.6857986450195,94.22315
SRB,2010,94.91872,5.08128023147583,15004.0,91.32765,0.8052,,98.0668792724609,96.4489288330078,283161.0,0.52126,95.8957595825195,92.74722
SRB,2011,97.37802,2.62197995185852,7458.0,102.9743,1.81787,,98.3980407714844,104.127647399902,288690.0,0.39004,101.493446350098,95.70457
SRB,2012,96.35285,3.64715003967285,10495.0,101.38799,1.71249,,99.2175216674805,98.0101623535156,289403.0,0.39011,100.571311950684,94.43076
SRB,2013,96.34152,3.50304007530212,10006.0,99.1754,1.51911,,98.3003311157227,98.9099578857422,288196.0,0.42714,100.895538330078,94.79516
SRB,2014,98.58827,1.21569001674652,3423.0,100.34603,0.80947,,98.3570709228516,101.901260375977,284754.0,0.44846,101.131156921387,96.24177
SRB,2015,99.20623,0.793770015239716,2187.0,100.13161,0.87637,,98.1122207641602,101.010841369629,279220.0,0.6479,101.342918395996,96.30226
SRB,2016,99.16856,0.831439971923828,2253.0,99.38395,0.7992,,98.5300521850586,98.8304824829102,272523.0,0.7873,100.571273803711,95.73023
SRB,2017,98.56031,1.02643001079559,2752.0,99.17001,0.88417,,99.3825607299805,99.0338668823242,268952.0,0.66293,100.312927246094,95.17741
SRB,2018,98.22264,1.43445003032684,3815.0,99.51874,0.89069,,98.7380294799805,98.7212677001953,266759.0,0.55998,100.301933288574,94.55098
SRB,2019,,1.84319996833801,4887.0,,,,97.5342407226563,98.6684494018555,264194.0,,99.6447067260742,
SRB,2020,,2.8929500579834,7672.0,,,,,97.9385604858398,259112.0,,97.7058486938477,
SSA,2000,,39.0194206237793,43130164.0,95.67684,,,64.0678787231445,54.3958587646484,90712152.0,10.48387,82.0663528442383,60.15395
SSA,2001,,36.9318695068359,41666360.0,100.9003,,,65.5849075317383,55.9941596984863,95040384.0,10.78522,84.2410736083984,61.81827
SSA,2002,,35.1980590820313,40615068.0,103.6588,,,63.6808090209961,57.2544593811035,99895808.0,10.79351,86.5722732543945,63.32185
SSA,2003,,32.641731262207,38587892.0,104.7023,,,61.2747116088867,58.3975296020508,105491024.0,10.5033,89.2354965209961,65.75941
SSA,2004,,30.7438201904297,37284752.0,107.0515,,,62.0369682312012,59.5614318847656,110723312.0,10.53335,91.2989196777344,67.51068
SSA,2005,,28.5003299713135,35453648.0,111.1116,,,62.3838005065918,61.7355995178223,116496736.0,9.45211,93.6489105224609,69.6722
SSA,2006,,26.6258792877197,33969712.0,110.2372,,,58.3226318359375,64.5342407226563,121749080.0,9.22308,95.4284362792969,71.40384
SSA,2007,74.05504,23.9242992401123,31627708.0,112.7287,,,57.0435104370117,64.3228530883789,127170704.0,9.19221,96.1963272094727,74.01668
